smiles,value,cano_smiles
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=NOC(=N4)C5=CC(=CC=C5)OC,-3.3010299956639813,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4noc(-c5cccc(OC)c5)n4)c3)nc2n(CCC)c1=O
CCCC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2F)C3=CC=CC=C3F,-2.130333768495006,CCCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)CN,-2.8567288903828825,CNc1nc(CN)nc2c1ncn2C1OC(CO)C(O)C1O
CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NCC4=CC(=CC=C4)I)Cl)O)F,-2.308564413561238,CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1F
CC1(C(C(OC1N2C=NC3=C2N=C(N=C3NC4CC5CCC4C5)Cl)CSC6=CC=CC=C6F)O)O,-3.638489256954637,CC1(O)C(O)C(CSc2ccccc2F)OC1n1cnc2c(NC3CC4CCC3C4)nc(Cl)nc21
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)OCC4=NC(=NO4)C5=CC=C(C=C5)F,-1.5910646070264989,CCCn1c(=O)c2[nH]c(-c3ccc(OCc4nc(-c5ccc(F)cc5)no4)cc3)nc2n(CCC)c1=O
CC1=CC=C(O1)C2=CC(=NC(=N2)N)C(=O)NCC3=NC=CN3C(C)C,-3.2113875529368587,Cc1ccc(-c2cc(C(=O)NCc3nccn3C(C)C)nc(N)n2)o1
C1=CC(=CC(=C1)Cl)NC(=O)NC2=NC3=NN(C=C3C4=NC(=NN42)C5=CC=CO5)CCC6=CC(=C(C=C6Br)Br)Br,-1.8512583487190752,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3cc(Br)c(Br)cc3Br)cc2c2nc(-c3ccco3)nn12
COC1=CC=C(C=C1)C(=O)NC2=CC=CC(=N2)C3=CC=CC=C3,-3.9395192526186182,COc1ccc(C(=O)Nc2cccc(-c3ccccc3)n2)cc1
C1CC1CN2C(=O)C3=C(NC2=O)N=C(N3)C4=CN(N=C4)CC5=CC(=CC=C5)C(F)(F)F,-3.0,O=c1[nH]c2nc(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)[nH]c2c(=O)n1CC1CC1
CCOC(=O)C1=C(N=C(C(C1C2=CC3=C(C=C2)OCO3)C(=O)OC)C)C,-3.660865478003868,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccc2c(c1)OCO2
C1C2C1C(C(C2N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)OCCF)Cl)O)O,-2.0569048513364727,OC1C(O)C(n2cnc3c(NCc4cccc(OCCF)c4)nc(Cl)nc32)C2CC12
CNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)C#CC(C4=CC=CC=C4)O,-0.07918124604762483,CNc1nc(C#CC(O)c2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O
CC1=CC(=CC=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)NC(=O)C5=CC=CC=C5,-0.6334684555795865,Cc1cccc(-n2cc3c(n2)c(NC(=O)c2ccccc2)nc2ccccc23)c1
CCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC(=CC=C5)Cl,0.040958607678906384,CCCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1
C1=CC(=CC(=C1)O)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.6910814921229687,Nc1nc(-c2ccco2)c2nnn(Cc3cccc(O)c3)c2n1
CC1=CC=C(O1)C2=NC3=CN(N=C3C(=N2)N)CC4=CC(=CC=C4)O,-2.3521825181113627,Cc1ccc(-c2nc(N)c3nn(Cc4cccc(O)c4)cc3n2)o1
CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,-3.3723595825243233,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O
C1CC(N(C1)C2=NC3=C(C(=N2)C4=NC=CS4)SC=C3)CO,-2.6589648426644352,OCC1CCCN1c1nc(-c2nccs2)c2sccc2n1
CCCCC#CC1=NC2=C(C(=N1)NCC3=CC(=CC=C3)F)N=CN2C4C(C(CO4)O)O,-2.7558748556724915,CCCCC#Cc1nc(NCc2cccc(F)c2)c2ncn(C3OCC(O)C3O)c2n1
C1=COC(=C1)C2=NN3C(=N2)C4=C(C=CC(=C4)Cl)NC3=O,-2.4149733479708178,O=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12
CNC1=NC2=NC(=NN2C(=N1)NCC3=CC=C(C=C3)F)C4=CC=CO4,-2.745855195173729,CNc1nc(NCc2ccc(F)cc2)n2nc(-c3ccco3)nc2n1
CCCC1=C(C(=NC(=C1C(=O)SCC)CC)C2=CC=CC=C2)C(=O)OCCC,-2.376576957056512,CCCOC(=O)c1c(-c2ccccc2)nc(CC)c(C(=O)SCC)c1CCC
CCCCC#CC1=NC2=C(C(=N1)N)N=CN2C3C(C(C(O3)CSCC)O)O,-1.5092025223311027,CCCCC#Cc1nc(N)c2ncn(C3OC(CSCC)C(O)C3O)c2n1
CC1=CC=CC=C1CNC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C(=O)N(C)C)O)O)Cl,-2.800001827817969,Cc1ccccc1CNc1nc(Cl)nc2c1ncn2C1OC(C(=O)N(C)C)C(O)C1O
COC1=C(C=C(C=C1)C=NNC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O)Cl,-1.7084209001347128,COc1ccc(C=NNc2nc(N)c3ncn(C4OC(CO)C(O)C4O)c3n2)cc1Cl
C1=CC=C(C=C1)N2C=C3C(=N2)C(=NC(=N3)C4=CC=CS4)NC(=O)C5=CN=CC=C5,0.38721614328026455,O=C(Nc1nc(-c2cccs2)nc2cn(-c3ccccc3)nc12)c1cccnc1
C1=CC=C2C(=C1)C3=NN(C=C3C(=O)N2)C4=CC=CC=C4Cl,-1.6434526764861874,O=c1[nH]c2ccccc2c2nn(-c3ccccc3Cl)cc12
C1CC(C1)C2=NN(C(=O)C3=C2C4=CC(=NN4C=N3)C5=CC=CC=C5)CC6=CC=CC=C6,-2.285782273779395,O=c1c2ncn3nc(-c4ccccc4)cc3c2c(C2CCC2)nn1Cc1ccccc1
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,-3.918554530550274,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)NCCCCCCNC2=NC=NC3=C2N=CN3C4C(C(C(O4)CO)O)O,-1.146128035678238,CC(C)(C)c1cc(C(=O)NCCCCCCNc2ncnc3c2ncn3C2OC(CO)C(O)C2O)cc(C(C)(C)C)c1O
C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC=C(C=C3)Cl,-3.505149978319906,O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(Cl)cc1
CONC1=NC(=NC2=C1N=CN2C3C(C(C(O3)C4=NOC=C4)O)O)Cl,-1.4913616938342726,CONc1nc(Cl)nc2c1ncn2C1OC(c2ccon2)C(O)C1O
C1=CC=C(C=C1)CC(=O)NC2=NC(=NC3=CN(N=C32)CC4=CC=CC=C4)C5=CC=CC=C5,-2.305351369446624,O=C(Cc1ccccc1)Nc1nc(-c2ccccc2)nc2cn(Cc3ccccc3)nc12
CCOC(=O)C1=C(N=C(C(C1C#CC2=CC=CC=C2)C(=O)OC(C)(C)C)C)C3=CC=CC=C3,-3.0170333392987803,CCOC(=O)C1=C(c2ccccc2)N=C(C)C(C(=O)OC(C)(C)C)C1C#Cc1ccccc1
CCCC(=O)NC1=NC(=CC(=N1)C2=CC3=C(C=C2)OCO3)C4=CC5=C(C=C4)OCO5,-2.8756399370041685,CCCC(=O)Nc1nc(-c2ccc3c(c2)OCO3)cc(-c2ccc3c(c2)OCO3)n1
C1=CN=CC=C1NC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N5C=C(C=N5)CO,-0.6020599913279624,OCc1cnn(-c2nc(Nc3ccncc3)c3ncn(C4OC(CO)C(O)C4O)c3n2)c1
CCCC(=O)NC1=NC(=NC(=C1)C2=CC=CO2)C3=CC=CO3,-0.99563519459755,CCCC(=O)Nc1cc(-c2ccco2)nc(-c2ccco2)n1
C1=CC=C(C=C1)CCNC(=O)C2C(C(C(S2)N3C=NC4=C3N=C(N=C4NCC5=CC(=CC=C5)I)Cl)O)O,-2.6364878963533656,O=C(NCCc1ccccc1)C1SC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C(O)C1O
CCOC1=CC=C(C=C1)C2=CC(=NC(=N2)C3=CC=C(C=C3)OCC)NC(=O)C,-1.6020599913279625,CCOc1ccc(-c2cc(NC(C)=O)nc(-c3ccc(OCC)cc3)n2)cc1
CC1=C(C=CC(=C1)C(=O)NC2=NC(=NS2)C3=CC=CC=C3)OC,-2.7634279935629373,COc1ccc(C(=O)Nc2nc(-c3ccccc3)ns2)cc1C
C=CCN1C2=C(C(=O)N(C1=O)CC=C)NC(=N2)C3=CC=C(C=C3)OCC(=O)O,-2.9116901587538613,C=CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)O)cc3)nc2n(CC=C)c1=O
CSC1=NC2=NC(=NN2C(=N1)NC(=O)C(C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CO5,-2.230448921378274,CSc1nc(NC(=O)C(c2ccccc2)c2ccccc2)n2nc(-c3ccco3)nc2n1
CC(C)CCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)COC5=CC=C(C=C5)Cl,-3.36285930295868,CC(C)CCn1cc2c(nc(NC(=O)COc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1
C1=CC=C(C=C1)C=CC(=O)NC2=NC3=C(C=C(C=C3)Cl)C4=NC(=NN42)C5=CC=CO5,-1.857935264719429,O=C(C=Cc1ccccc1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
CCN1C(=O)C2=C(N=C(N2)C3=CC=C(C=C3)OCC(=O)NC4=CC=C(C=C4)N(C)C)N(C1=O)CCCOC,-2.320000804264728,CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(N(C)C)cc4)cc3)nc2n(CCCOC)c1=O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)N4CCN(CC4)C5=CC=C(C=C5)OCCOC)O)O,-2.4668676203541096,CCNC(=O)C1OC(n2cnc3c(N)nc(N4CCN(c5ccc(OCCOC)cc5)CC4)nc32)C(O)C1O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(CO)CO,-2.72916478969277,Cn1cc2c(nc(NC(CO)CO)n3nc(-c4ccco4)nc23)n1
CCCC(=O)NC1=NC2=C(C=C(C=C2)Cl)C3=NC(=NN31)C4=CC=CO4,-1.1643528557844371,CCCC(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12
C1=CC=C(C=C1)N2C=C3C4=C(C=CC(=C4)Cl)NC(=O)C3=N2,-1.6444385894678386,O=c1[nH]c2ccc(Cl)cc2c2cn(-c3ccccc3)nc12
CNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=CC(=CC=C4)I)O)CN,-2.1367205671564067,CNC(=O)C1OC(n2cnc3c(NCc4cccc(I)c4)ncnc32)C(O)C1CN
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NC5C6CCC5CC6)Cl,-1.1643528557844371,CNC(=O)C12CC1C(n1cnc3c(NC4C5CCC4CC5)nc(Cl)nc31)C(O)C2O
C1=CC=C(C(=C1)NC(=O)NN=NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O)Cl,-2.2528530309798933,Nc1nc(N=NNC(=O)Nc2ccccc2Cl)nc2c1ncn2C1OC(CO)C(O)C1O
COC1=CC(=CC(=C1OC)OC)NC2=NC3=C(N=CN=C3S2)N4CCCC4,-3.1072099696478683,COc1cc(Nc2nc3c(N4CCCC4)ncnc3s2)cc(OC)c1OC
CC(C)(C#CC1=NC2=C(C(=N1)N)N=C(N2C)C3=CC(=CC=C3)F)O,-3.322219294733919,Cn1c(-c2cccc(F)c2)nc2c(N)nc(C#CC(C)(C)O)nc21
CNC1=NC(=C(S1)C(=O)C2=CC=C(C=C2)OC)C3=CC=CC=C3,-3.0,CNc1nc(-c2ccccc2)c(C(=O)c2ccc(OC)cc2)s1
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CN(N=C3)CC4=C(C=CC(=C4)C(F)(F)F)Cl,-3.154423973114647,CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cc(C(F)(F)F)ccc4Cl)c3)nc2n(CCC)c1=O
C1COCC1NC2=NC=NC3=C2N=CN3C4C(C(C(O4)CSC5=CC=CC=C5F)O)O,-2.8727388274726686,OC1C(CSc2ccccc2F)OC(n2cnc3c(NC4CCOC4)ncnc32)C1O
CC1C(C(=NC(=C1C(=O)OCC2=CC=CC=C2)C)C)C(=O)OC,-3.444044795918076,COC(=O)C1C(C)=NC(C)=C(C(=O)OCc2ccccc2)C1C
C1CC(N(C1)C2=C3C(=NC=N2)SC(=N3)NC4=C(C=CC=C4F)F)CO,-3.534026106056135,OCC1CCCN1c1ncnc2sc(Nc3c(F)cccc3F)nc12
CNC1=NC=NC2=C1N=CN2C3C(C(C(S3)C(=O)NC4CCC4)O)O,-0.01703333929878037,CNc1ncnc2c1ncn2C1SC(C(=O)NC2CCC2)C(O)C1O
C1=CC=C(C=C1)CCC(=O)NC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-3.4329692908744063,Nc1nc(NC(=O)CCc2ccccc2)nc2c1ncn2C1OC(CO)C(O)C1O
CCSCC1C(C(C(O1)N2C=NC3=C2N=C(N=C3N)I)O)O,-2.59659709562646,CCSCC1OC(n2cnc3c(N)nc(I)nc32)C(O)C1O
C1=NC2=C(NC(=O)N=C2N1C3C(C(C(O3)CO)O)O)N,-2.5415792439465807,Nc1[nH]c(=O)nc2c1ncn2C1OC(CO)C(O)C1O
CCCCN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=C(C=C5)S(=O)(=O)O,-1.6720978579357175,CCCCn1cc2c(nc(NC(=O)Nc3ccc(S(=O)(=O)O)cc3)n3nc(-c4ccco4)nc23)n1
CC1=CN2C(=NC(=NC2=N1)C3=CC=CC=C3)N,-3.3010299956639813,Cc1cn2c(N)nc(-c3ccccc3)nc2n1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)CC5=CC=C(C=C5)C6=CC=CC=C6,-1.0492180226701815,Cn1cc2c(nc(NC(=O)Cc3ccc(-c4ccccc4)cc3)n3nc(-c4ccco4)nc23)n1
C1=CC=C(C=C1)N2C=C3C4=CC=CC=C4N=C(C3=N2)NC(=O)C5=CC=NC=C5,-0.6989700043360189,O=C(Nc1nc2ccccc2c2cn(-c3ccccc3)nc12)c1ccncc1
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCO,-2.3820170425748683,Cn1cc2c(nc(NCCCO)n3nc(-c4ccco4)nc23)n1
C1=CC=C(C=C1)COCC(=O)NC2=NNC(=N2)C3=CC=CC=C3,-3.662757831681574,O=C(COCc1ccccc1)Nc1n[nH]c(-c2ccccc2)n1
CC(C)N1C=C2C(=N1)N=C(N=C2Cl)N(C(=O)C3=CC=CC=C3)C(=O)C4=CC=CC=C4,-3.8260748027008256,CC(C)n1cc2c(Cl)nc(N(C(=O)c3ccccc3)C(=O)c3ccccc3)nc2n1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N5CCCC5)O)O,-1.3424226808222062,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N5CCCC5)cc4)ncnc32)C(O)C1O
CCC(=O)NC1=NC(=NC(=C1)C2=CC=CC=C2F)C3=CC=CC=C3F,-2.204119982655925,CCC(=O)Nc1cc(-c2ccccc2F)nc(-c2ccccc2F)n1
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC(=CC=C5)N,-0.0354297381845483,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccc(N)c4)nc31)C(O)C2O
C1=CC(=CC(=C1)I)CNC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C5=NOC=C5)O)O)Cl,-0.8920946026904804,OC1C(c2ccon2)OC(n2cnc3c(NCc4cccc(I)c4)nc(Cl)nc32)C1O
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NC(=O)NC4=CC=C(C=C4)S(=O)(=O)N(C)C(C)C)O)O,-0.9030899869919436,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N(C)C(C)C)cc4)ncnc32)C(O)C1O
C1=CC=C(C=C1)NC(=O)NC2=NC=NC3=CC=CC=C32,-3.0791812460476247,O=C(Nc1ccccc1)Nc1ncnc2ccccc12
CC1=CN2C3=C(N=C2N1)N(C(=O)N(C3=O)CCN(C)C)CC4=CC=CC=C4,-1.9912260756924949,Cc1cn2c(nc3c2c(=O)n(CCN(C)C)c(=O)n3Cc2ccccc2)[nH]1
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=CN=C4NCC5=CC(=CC=C5)I,-0.380211241711606,CNC(=O)C12CC1C(n1cnc3c(NCc4cccc(I)c4)ncnc31)C(O)C2O
C1=CC=C2C(=C1)N=CC(=N2)C3=NC4=C(N3)C=C(C=C4)Cl,-2.8007170782823847,Clc1ccc2nc(-c3cnc4ccccc4n3)[nH]c2c1
CCN1C(=O)C2=C(NC1=O)N=C(N2)C3=CC=C(C=C3)S(=O)(=O)N4CCCCC4,-2.3201462861110542,CCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)[nH]c2c1=O
C1CCC(C1)NC(=O)C2C(C(C(O2)N3C=NC4=C3N=CN=C4N)O)O,-1.845098040014257,Nc1ncnc2c1ncn2C1OC(C(=O)NC2CCCC2)C(O)C1O
CNC(=O)C12CC1C(C(C2O)O)N3C=NC4=C3N=C(N=C4NC5CC5C6=CC(=C(C=C6)F)F)C#CC7=CC=CC=C7,-1.2291697025391009,CNC(=O)C12CC1C(n1cnc3c(NC4CC4c4ccc(F)c(F)c4)nc(C#Cc4ccccc4)nc31)C(O)C2O
C1=CC=C(C=C1)CCNC2=NC(=C3C(=N2)N(C=N3)C4C(C(C(O4)CO)O)O)C(F)(F)F,-1.505149978319906,OCC1OC(n2cnc3c(C(F)(F)F)nc(NCCc4ccccc4)nc32)C(O)C1O
C1=CC=C(C=C1)N2C=C3C(=N2)C(=NC(=N3)CC4=CC=CC=C4O)N,-1.9867717342662448,Nc1nc(Cc2ccccc2O)nc2cn(-c3ccccc3)nc12
C1=CC=C(C=C1)CCNC(=O)C2=CN=C(N3C2=NC(=N3)C4=CC=CO4)NC(=O)NC5=CC=CC=C5,-3.1303337684950066,O=C(Nc1ccccc1)Nc1ncc(C(=O)NCCc2ccccc2)c2nc(-c3ccco3)nn12
C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,-3.1717264536532315,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CCCN1C=C2C(=N1)C3=NC(=NN3C(=N2)N)C4=CC=CO4,-2.635483746814912,CCCn1cc2nc(N)n3nc(-c4ccco4)nc3c2n1
C1CC1NC2=NC(=NC3=C2N=CN3C4C(C(C(O4)C(=O)NC5CC5)O)O)Cl,-0.7497363155690611,O=C(NC1CC1)C1OC(n2cnc3c(NC4CC4)nc(Cl)nc32)C(O)C1O
CCN1C(=O)C2=C(N=C(N2)C3=CN(N=C3)CC4=CC(=CC=C4)C(F)(F)F)N(C1=O)C,-2.418301291319745,CCn1c(=O)c2[nH]c(-c3cnn(Cc4cccc(C(F)(F)F)c4)c3)nc2n(C)c1=O
CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=N2)C3=CC=C(C=C3)C=CC(=O)NC4=CC=CC=C4C(=O)C,-2.08278537031645,CCCn1c(=O)c2[nH]c(-c3ccc(C=CC(=O)Nc4ccccc4C(C)=O)cc3)nc2n(CCC)c1=O
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCOCCOOCCCCCNC(=S)NC5=CC(=C(C=C5)C6=C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.8506462351830666,Cn1cc2c(nc(NCCCOCCOOCCCCCNC(=S)Nc3ccc(-c4c5ccc(=O)cc-5oc5cc(O)ccc45)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
C1CCCC(CC1)NC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)N5CCOCC5,-2.6232492903979003,c1nc2nc(Nc3ccc(N4CCOCC4)cc3)nc(NC3CCCCCC3)c2[nH]1
CC1=NC2=C(C(=O)N1)N=C(S2)C3=CC=CC=C3,-1.9294189257142929,Cc1nc2sc(-c3ccccc3)nc2c(=O)[nH]1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=C(N=C3NC)N4C=C(N=N4)C5=CC=CC=N5)O)O,-0.2552725051033061,CCNC(=O)C1OC(n2cnc3c(NC)nc(-n4cc(-c5ccccn5)nn4)nc32)C(O)C1O
CNC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)N,-2.7846172926328747,CNC(=O)c1cnc(N)n2nc(-c3ccco3)nc12
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCCCNC(=S)NC5=CC(=C(C=C5)C6C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.7499997488564176,Cn1cc2c(nc(NCCCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CNC1=NC(=NC2=C1N=CN2C3C4CC4(C(C3O)O)C(=O)NC)C#CC5=CC(=CC=C5)C(F)(F)F,-0.5308397786165204,CNC(=O)C12CC1C(n1cnc3c(NC)nc(C#Cc4cccc(C(F)(F)F)c4)nc31)C(O)C2O
CC1(C2=C(C=C(C=C2)CNC3C4=C(NC=N3)N(C=N4)C5C(C(C(O5)CO)O)O)C(N1[O])(C)C)C,-2.4471580313422194,CC1(C)c2ccc(CNC3N=CNc4c3ncn4C3OC(CO)C(O)C3O)cc2C(C)(C)N1[O]
CN(C)C1=CC=C(C=C1)NC2=NC3=C(C(=N2)NC4CCCCC4)NC=N3,-1.845098040014257,CN(C)c1ccc(Nc2nc(NC3CCCCC3)c3[nH]cnc3n2)cc1
C1CCC(CC1)CCOC2=NC3=C(C(=N2)N)N=CN3C4C(C(C(O4)CO)O)O,-2.7619278384205295,Nc1nc(OCCC2CCCCC2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=CC=C(C=C1)NC(=O)NC2=NC(=NC3=CC=CC=C32)C4=CN=CC=C4,-1.7075701760979365,O=C(Nc1ccccc1)Nc1nc(-c2cccnc2)nc2ccccc12
CC1CN2C(=C3C(=NC(=N3)C4=CC(=NN4C)C)N(C2=O)CC=C)N1,-0.7024305364455253,C=CCn1c2nc(-c3cc(C)nn3C)nc-2c2n(c1=O)CC(C)N2
CN1C=C2C(=N1)N=C(N3C2=NC(=N3)C4=CC=CO4)NCCCOCCOCCCOCCOCCCNC(=S)NC5=CC(=C(C=C5)C6C7C=CC(=O)C=C7OC8=C6C=CC(=C8)O)C(=O)O,-3.8600000239347736,Cn1cc2c(nc(NCCCOCCOCCCOCCOCCCNC(=S)Nc3ccc(C4c5ccc(O)cc5OC5=CC(=O)C=CC54)c(C(=O)O)c3)n3nc(-c4ccco4)nc23)n1
CCN1C(=O)C2=C(N=C(N2)C3=CC=C(C=C3)OCC(=O)NC4=CC=C(C=C4)C#N)N(C1=O)CCCOC,-2.60000308662774,CCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(C#N)cc4)cc3)nc2n(CCCOC)c1=O
CCC1CN2C(=C3C(=NC(=N3)C4=CC=CC=C4)N(C2=O)C)N1,-0.9912260756924948,CCC1Cn2c(c3nc(-c4ccccc4)nc-3n(C)c2=O)N1
CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3NCC4=CC=C(C=C4)OC)O)O,-2.1999999998736453,CCNC(=O)C1OC(n2cnc3c(NCc4ccc(OC)cc4)ncnc32)C(O)C1O
CN1C2=C(C(=O)N(C1=O)CC3=CC=CC=C3)NC=N2,-3.64738297011462,Cn1c(=O)n(Cc2ccccc2)c(=O)c2[nH]cnc21
CCNC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N4C=C(C=N4)C5=CC=CC=N5,-2.0293837776852097,CCNc1nc(-n2cc(-c3ccccn3)cn2)nc2c1ncn2C1OC(CO)C(O)C1O
C1=COC(=C1)CN2C3=NC(=NC(=C3N=N2)C4=CC=CO4)N,-2.380211241711606,Nc1nc(-c2ccco2)c2nnn(Cc3ccco3)c2n1
COC1=CC=C(C=C1)NC(=O)NC2=NC3=NN(C=C3C4=NC(=NN42)C5=CC=CO5)CCC6=CC=CC=C6,-0.16731733474817606,COc1ccc(NC(=O)Nc2nc3nn(CCc4ccccc4)cc3c3nc(-c4ccco4)nn23)cc1
C1=CC=C(C=C1)CCCN2C=C3C(=C2)N=C(N4C3=NC(=N4)C5=CC=CO5)N,-2.3820170425748683,Nc1nc2cn(CCCc3ccccc3)cc2c2nc(-c3ccco3)nn12
CCOC(=O)C1=CN=C(N2C1=NC(=N2)C3=CC=CO3)NC,-0.6148972160331345,CCOC(=O)c1cnc(NC)n2nc(-c3ccco3)nc12
C1=CC=C(C=C1)C2=C3C(=NC(=N2)C4=CC=C(C=C4)Cl)N=CN3,-1.9731278535996983,Clc1ccc(-c2nc(-c3ccccc3)c3[nH]cnc3n2)cc1
COC1=CC=C(C=C1)C2=CN(N=C2)C3=NC4=C(C(=N3)NCC5=CC(=CC=C5)I)N=CN4C6C(C(C(O6)CO)O)O,-2.505149978319906,COc1ccc(-c2cnn(-c3nc(NCc4cccc(I)c4)c4ncn(C5OC(CO)C(O)C5O)c4n3)c2)cc1
C1=CC(=CC=C1CCC(=O)O)CCNN2C=NC3C(=C2NCCC(=O)N)N=CN3C4C(C(C(O4)CO)O)O,-2.0569048513364727,NC(=O)CCNC1=C2N=CN(C3OC(CO)C(O)C3O)C2N=CN1NCCc1ccc(CCC(=O)O)cc1
CC1(C2=C(C=C(C=C2)NC3C4=C(NC=N3)N(C=N4)C5C(C(C(O5)CO)O)O)C(N1)(C)C)C,-2.4471580313422194,CC1(C)NC(C)(C)c2cc(NC3N=CNc4c3ncn4C3OC(CO)C(O)C3O)ccc21
CN1C=C2C3=C(C(=CC=C3)OCC4=CC=CC=C4)N=C(C2=N1)N,-2.6989700043360187,Cn1cc2c(n1)c(N)nc1c(OCc3ccccc3)cccc12
